"['A242', '2023-02-27', '2023-02-27', '1941', 'Bank F', '', '', 'Svetsfï¿½rklï¿½de', '', '', '499']","['A242', '2023-02-27', '2023-02-27', '6610', 'Inkï¿½p inventarier', 'PRY1', '', 'Svetsfï¿½rklï¿½de', '', '499', '']",471,83139,0741326839,Företagskonto,SEK,2023-02-27,2023-02-27,2023-02-27,Svetsförkläde,Överföring via internet,-499.00,87690.58
"['A243', '2023-02-27', '2023-02-27', '1941', 'Bank F', '', '', 'Svetshjï¿½lm', '', '', '250']","['A243', '2023-02-27', '2023-02-27', '6610', 'Inkï¿½p inventarier', 'PRY1', '', 'Svetshjï¿½lm', '', '250', '']",470,83139,0741326839,Företagskonto,SEK,2023-02-27,2023-02-27,2023-02-27,Svetshjälm,Överföring via internet,-250.00,87440.58
"['A244', '2023-02-27', '2023-02-27', '1941', 'Bank F', '', '', 'Svetshandskar', '', '', '119']","['A244', '2023-02-27', '2023-02-27', '6610', 'Inkï¿½p inventarier', 'PRY1', '', 'Svetshandskar', '', '119', '']",472,83139,0741326839,Företagskonto,SEK,2023-02-27,2023-02-27,2023-02-27,Svetshandskar,Överföring via internet,-119.00,88189.58
"['A245', '2023-02-27', '2023-02-27', '1941', 'Bank F', '', '', 'Pingisbordsfrakt', '', '', '66,6']","['A245', '2023-02-27', '2023-02-27', '2173', 'Reparationsfonden', '', '', 'Pingisbordsfrakt', '', '66,6', '']",473,83139,0741326839,Företagskonto,SEK,2023-02-27,2023-02-27,2023-02-27,Pingisbordsfrakt,Överföring via internet,-66.60,88308.58
"['A247', '2023-02-27', '2023-02-27', '1941', 'Bank F', '', '', 'CEQ-mat', '', '', '61']","['A247', '2023-02-27', '2023-02-27', '7691', 'Fika', 'ADM2', '', 'CEQ-mat', '', '61', '']",469,83139,0741326839,Företagskonto,SEK,2023-02-27,2023-02-27,2023-02-27,CEQ-mat,Överföring via internet,-61.00,87379.58
"['A249', '2023-02-28', '2023-02-28', '1941', 'Bank F', '', '', 'Intervjumat', '', '', '82']","['A249', '2023-02-28', '2023-02-28', '7691', 'Fika', 'ADM2', '', 'Intervjumat', '', '82', '']",453,83139,0741326839,Företagskonto,SEK,2023-02-28,2023-02-28,2023-02-28,Intervjumat,Överföring via internet,-82.00,77880.72
"['A250', '2023-02-28', '2023-02-28', '1941', 'Bank F', '', '', 'Intervjumat', '', '', '68']","['A250', '2023-02-28', '2023-02-28', '7691', 'Fika', 'ADM2', '', 'Intervjumat', 'Intervjumat', '68', '']",462,83139,0741326839,Företagskonto,SEK,2023-02-28,2023-02-28,2023-02-28,Intervjumat,Överföring via internet,-68.00,78880.72
"['A251', '2023-02-28', '2023-02-28', '1941', 'Bank F', '', '', 'Intervjumat', '', '', '73']","['A251', '2023-02-28', '2023-02-28', '7691', 'Fika', 'ADM2', '', 'Intervjumat', '', '73', '']",454,83139,0741326839,Företagskonto,SEK,2023-02-28,2023-02-28,2023-02-28,Intervjumat,Överföring via internet,-73.00,77962.72
"['A252', '2023-02-28', '2023-02-28', '1941', 'Bank F', '', '', 'Intervjumat', '', '', '85']","['A252', '2023-02-28', '2023-02-28', '7691', 'Fika', 'ADM2', '', 'Intervjumat', '', '85', '']",456,83139,0741326839,Företagskonto,SEK,2023-02-28,2023-02-28,2023-02-28,Intervjumat,Överföring via internet,-85.00,78115.72
"['A253', '2023-02-28', '2023-02-28', '1941', 'Bank F', '', '', 'Intervjumat', '', '', '85']","['A253', '2023-02-28', '2023-02-28', '7691', 'Fika', 'ADM2', '', 'Intervjumat', '', '85', '']",457,83139,0741326839,Företagskonto,SEK,2023-02-28,2023-02-28,2023-02-28,Intervjumat,Överföring via internet,-85.00,78200.72
"['A254', '2023-02-28', '2023-02-28', '1941', 'Bank F', '', '', 'Intervjumat', '', '', '80']","['A254', '2023-02-28', '2023-02-28', '7691', 'Fika', 'ADM2', '', 'Intervjumat', '', '80', '']",452,83139,0741326839,Företagskonto,SEK,2023-02-28,2023-02-28,2023-02-28,Intervjumat,Överföring via internet,-80.00,77800.72
"['A255', '2023-02-28', '2023-02-28', '1941', 'Bank F', '', '', 'Intervjumat', '', '', '80']","['A255', '2023-02-28', '2023-02-28', '7691', 'Fika', 'ADM2', '', 'Intervjumat', '', '80', '']",455,83139,0741326839,Företagskonto,SEK,2023-02-28,2023-02-28,2023-02-28,Intervjumat,Överföring via internet,-80.00,78035.72
"['A256', '2023-02-28', '2023-02-28', '1941', 'Bank F', '', '', 'Intervjumat', '', '', '85']","['A256', '2023-02-28', '2023-02-28', '7691', 'Fika', 'ADM2', '', 'Intervjumat', '', '85', '']",459,83139,0741326839,Företagskonto,SEK,2023-02-28,2023-02-28,2023-02-28,Intervjumat,Överföring via internet,-85.00,78455.72
"['A257', '2023-02-28', '2023-02-28', '1941', 'Bank F', '', '', 'Intervjumat', '', '', '72']","['A257', '2023-02-28', '2023-02-28', '7691', 'Fika', 'ADM2', '', 'Intervjumat', '', '72', '']",451,83139,0741326839,Företagskonto,SEK,2023-02-28,2023-02-28,2023-02-28,Intervjumat,Överföring via internet,-72.00,77728.72
"['A258', '2023-02-28', '2023-02-28', '1941', 'Bank F', '', '', 'Intervjumat', '', '', '76']","['A258', '2023-02-28', '2023-02-28', '7691', 'Fika', 'ADM2', '', 'Intervjumat', '', '76', '']",463,83139,0741326839,Företagskonto,SEK,2023-02-28,2023-02-28,2023-02-28,Intervjumat,Överföring via internet,-76.00,78948.72
"['A259', '2023-02-28', '2023-02-28', '1941', 'Bank F', '', '', 'Intervjumat', '', '', '255']","['A259', '2023-02-28', '2023-02-28', '7691', 'Fika', 'ADM2', '', 'Intervjumat', '', '255', '']",460,83139,0741326839,Företagskonto,SEK,2023-02-28,2023-02-28,2023-02-28,Intervjumat,Överföring via internet,-255.00,78540.72
"['A260', '2023-02-28', '2023-02-28', '1941', 'Bank F', '', '', 'Intervjumat', '', '', '82']","['A260', '2023-02-28', '2023-02-28', '7691', 'Fika', 'ADM2', '', 'Intervjumat', '', '82', '']",464,83139,0741326839,Företagskonto,SEK,2023-02-28,2023-02-28,2023-02-28,Intervjumat,Överföring via internet,-82.00,79024.72
"['A261', '2023-02-28', '2023-02-28', '1941', 'Bank F', '', '', 'Intervjumat', '', '', '85']","['A261', '2023-02-28', '2023-02-28', '7691', 'Fika', 'ADM2', '', 'Intervjumat', '', '85', '']",461,83139,0741326839,Företagskonto,SEK,2023-02-28,2023-02-28,2023-02-28,Intervjumat,Överföring via internet,-85.00,78795.72
"['A262', '2023-02-28', '2023-02-28', '1941', 'Bank F', '', '', 'Intervjumat', '', '', '170']","['A262', '2023-02-28', '2023-02-28', '7691', 'Fika', 'ADM2', '', 'Intervjumat', '', '170', '']",458,83139,0741326839,Företagskonto,SEK,2023-02-28,2023-02-28,2023-02-28,Intervjumat,Överföring via internet,-170.00,78285.72
"['A269', '2023-02-06', '2023-03-02', '1943', 'Bank sexmï¿½steriet', '', '', '8,31397E+13', '', '', '590']","['A269', '2023-02-06', '2023-03-02', '1941', 'Bank F', '', '', '8,31397E+13', '', '590', '']",546,83139,0741326839,Företagskonto,SEK,2023-02-06,2023-02-06,2023-02-06,83139741326862,Överföring via internet,590.00,13325.75
"['A270', '2023-02-07', '2023-03-02', '1941', 'Bank F', '', '', '8,31397E+13', '', '', '10880']","['A270', '2023-02-07', '2023-03-02', '1943', 'Bank sexmï¿½steriet', '', '', '8,31397E+13', '', '10880', '']",544,83139,0741326839,Företagskonto,SEK,2023-02-07,2023-02-07,2023-02-07,83139741326862,Överföring via internet,-10880.00,23598.48
"['A271', '2023-02-09', '2023-03-02', '1943', 'Bank sexmï¿½steriet', '', '', '8,31397E+13', '', '', '4200']","['A271', '2023-02-09', '2023-03-02', '1941', 'Bank F', '', '', '8,31397E+13', '', '4200', '']",527,83139,0741326839,Företagskonto,SEK,2023-02-09,2023-02-09,2023-02-09,83139741326862,Överföring via internet,4200.00,41740.05
"['A278', '2023-02-20', '2023-03-02', '1941', 'Bank F', '', '', '8,31397E+13', '', '', '2200']","['A278', '2023-02-20', '2023-03-02', '1943', 'Bank sexmï¿½steriet', '', '', '8,31397E+13', '', '2200', '']",481,83139,0741326839,Företagskonto,SEK,2023-02-20,2023-02-20,2023-02-20,83139741326862,Överföring via internet,-2200.00,3965.18
"['A280', '2023-02-23', '2023-03-02', '1941', 'Bank F', '', '', 'Internï¿½verfï¿½ring', '', '', '10240']","['A280', '2023-02-23', '2023-03-02', '1943', 'Bank sexmï¿½steriet', '', '', 'Internï¿½verfï¿½ring', '', '10240', '']",477,83139,0741326839,Företagskonto,SEK,2023-02-23,2023-02-23,2023-02-23,Internöverföring,Överföring via internet,-10240.00,20375.18
"['A281', '2023-02-24', '2023-03-02', '1941', 'Bank F', '', '', '8,31397E+13', '', '', '15000']","['A281', '2023-02-24', '2023-03-02', '1943', 'Bank sexmï¿½steriet', '', '', '8,31397E+13', '', '15000', '']",475,83139,0741326839,Företagskonto,SEK,2023-02-24,2023-02-24,2023-02-24,83139741326862,Överföring via internet,-15000.00,105375.18
"['A282', '2023-02-24', '2023-03-02', '1941', 'Bank F', '', '', '8,31397E+13', '', '', '17000']","['A282', '2023-02-24', '2023-03-02', '1943', 'Bank sexmï¿½steriet', '', '', '8,31397E+13', '', '17000', '']",474,83139,0741326839,Företagskonto,SEK,2023-02-24,2023-02-24,2023-02-24,83139741326862,Överföring via internet,-17000.00,88375.18
"['A292', '2023-03-03', '2023-03-03', '1941', 'Bank F', '', '', 'Betalning Domï¿½n', '', '', '236,25']","['A292', '2023-03-03', '2023-03-03', '5240', 'Domï¿½nkostnader', 'SAN1', '', 'Betalning Domï¿½n', '', '236,25', '']",443,83139,0741326839,Företagskonto,SEK,2023-03-03,2023-03-03,2023-03-03,Betalning Domän,Bg-bet. via internet,-236.25,79881.14
"['A293', '2023-03-07', '2023-03-07', '1941', 'Bank F', '', '', 'Kundbet Josephine Hï¿½jding (1826)', '', '556,32', '']","['A293', '2023-03-07', '2023-03-07', '1610', 'Fordringar', '', '', 'Kundbet Josephine Hï¿½jding (1826)', '', '', '556,32']",440,83139,0741326839,Företagskonto,SEK,2023-03-07,2023-03-07,2023-03-08,6428437,Bankgiro inbetalning,556.32,100570.46
"['A294', '2023-01-18', '2023-03-08', '1941', 'Bank F', '', '', 'Kundbet Fabien Fouville (1797)', '', '525', '']","['A294', '2023-01-18', '2023-03-08', '1610', 'Fordringar', '', '', 'Kundbet Fabien Fouville (1797)', '', '', '525']",599,83139,0741326839,Företagskonto,SEK,2023-01-18,2023-01-18,2023-01-19,1022301180007526,Europabetalning,525.00,81868.92
"['A295', '2023-01-18', '2023-03-08', '1941', 'Bank F', '', '', '1,0223E+15', '', '', '10']","['A295', '2023-01-18', '2023-03-08', '6571', 'Transaktionsavgifter', 'ADM1', '', '1,0223E+15', '', '10', '']",597,83139,0741326839,Företagskonto,SEK,2023-01-18,2023-01-18,2023-01-18,1022301180007526,Pris avisering,-10.00,81857.42
"['A297', '2023-01-18', '2023-03-08', '1941', 'Bank F', '', '', '1,0223E+15', '', '', '1,5']","['A297', '2023-01-18', '2023-03-08', '6571', 'Transaktionsavgifter', 'ADM1', '', '1,0223E+15', '', '1,5', '']",598,83139,0741326839,Företagskonto,SEK,2023-01-18,2023-01-18,2023-01-18,1022301180007526,Pris betalning,-1.50,81867.42
"['A301', '2023-03-08', '2023-03-08', '1941', 'Bank F', '', '', 'Kundbet Erik Kronkvist (1825)', '', '57,06', '']","['A301', '2023-03-08', '2023-03-08', '1610', 'Fordringar', '', '', 'Kundbet Erik Kronkvist (1825)', '', '', '57,06']",420,83139,0741326839,Företagskonto,SEK,2023-03-08,2023-03-08,2023-03-09,6428437,Bankgiro inbetalning,57.06,83076.04
"['A302', '2023-03-08', '2023-03-24', '1941', 'Bank F', '', '', 'Farad Parkering', '', '', '120']","['A302', '2023-03-08', '2023-03-24', '4490', 'ï¿½vriga kostnader', 'FNU2', '', 'Farad Parkering', '', '120', '']",422,83139,0741326839,Företagskonto,SEK,2023-03-08,2023-03-08,2023-03-08,Farad Parkering,Bg-bet. via internet,-120.00,83421.98
"['A303', '2023-03-08', '2023-03-08', '1941', 'Bank F', '', '', 'EHusetTryckeri', '', '', '403']","['A303', '2023-03-08', '2023-03-08', '6150', 'Tryckkostnader', 'SAN1', '', 'EHusetTryckeri', '', '403', '']",421,83139,0741326839,Företagskonto,SEK,2023-03-08,2023-03-08,2023-03-08,EHusetTryckeri,Bg-bet. via internet,-403.00,83018.98
"['A304', '2023-03-08', '2023-03-08', '1941', 'Bank F', '', '', 'Farad Matttor', '', '', '2100']","['A304', '2023-03-08', '2023-03-08', '4210', 'Arrangemangskostnad', 'FNU2', '', 'Farad Matttor', '', '2100', '']",423,83139,0741326839,Företagskonto,SEK,2023-03-08,2023-03-08,2023-03-08,Farad Mattor,Bg-bet. via internet,-2100.00,83541.98
"['A305', '2023-03-08', '2023-03-08', '1941', 'Bank F', '', '', 'Mikrofoner', '', '', '5000']","['A305', '2023-03-08', '2023-03-08', '2173', 'Reparationsfonden', '', '', 'Mikrofoner', '', '5000', '']",424,83139,0741326839,Företagskonto,SEK,2023-03-08,2023-03-08,2023-03-08,Mikrofoner,Bg-bet. via internet,-5000.00,85641.98
"['A309', '2023-03-02', '2023-03-08', '1941', 'Bank F', '', '', 'Kundbet Accenture AB (1803)', '', '2000', '']","['A309', '2023-03-02', '2023-03-08', '1610', 'Fordringar', '', '', 'Kundbet Accenture AB (1803)', '', '', '2000']",444,83139,0741326839,Företagskonto,SEK,2023-03-02,2023-03-02,2023-03-03,6428437,Bankgiro inbetalning,2000.00,80117.39
"['A310', '2023-03-03', '2023-03-08', '1941', 'Bank F', '', '', 'Kundbet Lunds Universitet (1802)', '', '133', '']","['A310', '2023-03-03', '2023-03-08', '1610', 'Fordringar', '', '', 'Kundbet Lunds Universitet (1802)', '', '', '133']",442,83139,0741326839,Företagskonto,SEK,2023-03-03,2023-03-03,2023-03-06,6428437,Bankgiro inbetalning,133.00,80014.14
"['A311', '2023-03-06', '2023-03-08', '1941', 'Bank F', '', '', 'Kundbet ARM Sweden AB (1806)', '', '20000', '']","['A311', '2023-03-06', '2023-03-08', '1610', 'Fordringar', '', '', 'Kundbet ARM Sweden AB (1806)', '', '', '20000']",441,83139,0741326839,Företagskonto,SEK,2023-03-06,2023-03-06,2023-03-07,6428437,Bankgiro inbetalning,20000.00,100014.14
"['A314', '2023-03-08', '2023-03-08', '1941', 'Bank F', '', '', 'Ljus', '', '', '114,75']","['A314', '2023-03-08', '2023-03-08', '4210', 'Arrangemangskostnad', 'KUL1', '', 'Ljus', '', '114,75', '']",437,83139,0741326839,Företagskonto,SEK,2023-03-08,2023-03-08,2023-03-08,Ljus,Överföring via internet,-114.75,99124.71
"['A315', '2023-03-08', '2023-03-08', '1941', 'Bank F', '', '', 'Klubbor', '', '', '150']","['A315', '2023-03-08', '2023-03-08', '4210', 'Arrangemangskostnad', 'KUL1', '', 'Klubbor', '', '150', '']",435,83139,0741326839,Företagskonto,SEK,2023-03-08,2023-03-08,2023-03-08,Klubbor,Överföring via internet,-150.00,98804.71
"['A316', '2023-03-08', '2023-03-08', '1941', 'Bank F', '', '', 'Tandem', '', '', '3500']","['A316', '2023-03-08', '2023-03-08', '4210', 'Arrangemangskostnad', 'KUL1', '', 'Tandem', '', '3500', '']",430,83139,0741326839,Företagskonto,SEK,2023-03-08,2023-03-08,2023-03-08,Tandem,Överföring via internet,-3500.00,93782.01
"['A317', '2023-03-08', '2023-03-08', '1941', 'Bank F', '', '', 'Revisorsmat', '', '', '64']","['A317', '2023-03-08', '2023-03-08', '7691', 'Fika', 'ADM2', '', 'Revisorsmat', '', '64', '']",427,83139,0741326839,Företagskonto,SEK,2023-03-08,2023-03-08,2023-03-08,Revisorsmat,Överföring via internet,-64.00,91006.01
"['A318', '2023-03-08', '2023-03-08', '1941', 'Bank F', '', '', 'Revisorsmat', '', '', '85']","['A318', '2023-03-08', '2023-03-08', '7691', 'Fika', 'ADM2', '', 'Revisorsmat', '', '85', '']",428,83139,0741326839,Företagskonto,SEK,2023-03-08,2023-03-08,2023-03-08,Bokföringsmat,Överföring via internet,-85.00,91070.01
"['A319', '2023-03-08', '2023-03-08', '1941', 'Bank F', '', '', 'Farad Mï¿½rken', '', '', '1246']","['A319', '2023-03-08', '2023-03-08', '4210', 'Arrangemangskostnad', 'FNU2', '', 'Farad Mï¿½rken', '', '1246', '']",438,83139,0741326839,Företagskonto,SEK,2023-03-08,2023-03-08,2023-03-08,Farad Märken,Överföring via internet,-1246.00,99239.46
"['A320', '2023-03-08', '2023-03-08', '1941', 'Bank F', '', '', 'Revisorsmat', '', '', '170']","['A320', '2023-03-08', '2023-03-08', '7691', 'Fika', 'ADM2', '', 'Revisorsmat', '', '170', '']",436,83139,0741326839,Företagskonto,SEK,2023-03-08,2023-03-08,2023-03-08,Revisorsmat,Överföring via internet,-170.00,98954.71
"['A321', '2023-03-08', '2023-03-08', '1941', 'Bank F', '', '', 'godis smurf', '', '', '279,33']","['A321', '2023-03-08', '2023-03-08', '7111', 'Styrelsen disponibelt', 'ADM1', '', 'godis smurf', '', '279,33', '']",426,83139,0741326839,Företagskonto,SEK,2023-03-08,2023-03-08,2023-03-08,godis smurf,Överföring via internet,-279.33,90726.68
"['A322', '2023-03-08', '2023-03-08', '1941', 'Bank F', '', '', 'Bokfï¿½ringsmat', '', '', '85']","['A322', '2023-03-08', '2023-03-08', '7691', 'Fika', 'ADM2', '', 'Bokfï¿½ringsmat', '', '85', '']",439,83139,0741326839,Företagskonto,SEK,2023-03-08,2023-03-08,2023-03-08,Revisorsmat,Överföring via internet,-85.00,100485.46
"['A323', '2023-03-08', '2023-03-08', '1941', 'Bank F', '', '', '@1337 Fika', '', '', '104,7']","['A323', '2023-03-08', '2023-03-08', '4210', 'Arrangemangskostnad', 'KUL1', '', '@1337 Fika', '', '104,7', '']",432,83139,0741326839,Företagskonto,SEK,2023-03-08,2023-03-08,2023-03-08,@1337 Fika,Överföring via internet,-104.70,97681.01
"['A324', '2023-03-08', '2023-03-08', '1941', 'Bank F', '', '', 'Milersï¿½ttning', '', '', '185']","['A324', '2023-03-08', '2023-03-08', '5619', 'ï¿½vriga personbilskostnader', 'PRY2', '', 'Milersï¿½ttning', '', '185', '']",433,83139,0741326839,Företagskonto,SEK,2023-03-08,2023-03-08,2023-03-08,Milersättning,Överföring via internet,-185.00,97785.71
"['A325', '2023-03-08', '2023-03-08', '1941', 'Bank F', '', '', 'Transformator', '', '', '2627']","['A325', '2023-03-08', '2023-03-08', '6610', 'Inkï¿½p inventarier', 'PRY1', '', 'Transformator', '', '2627', '']",429,83139,0741326839,Företagskonto,SEK,2023-03-08,2023-03-08,2023-03-08,Transformator,Överföring via internet,-2627.00,91155.01
"['A326', '2023-03-08', '2023-05-04', '1941', 'Bank F', '', '', 'K sek Present', '', '', '399']","['A326', '2023-03-08', '2023-05-04', '7111', 'Styrelsen disponibelt', 'ADM1', '', 'K sek Present', '', '399', '']",431,83139,0741326839,Företagskonto,SEK,2023-03-08,2023-03-08,2023-03-08,K sek Present,Överföring via internet,-399.00,97282.01
"['A327', '2023-03-08', '2023-03-08', '1941', 'Bank F', '', '', 'code sprint mat', '', '', '834']","['A327', '2023-03-08', '2023-03-08', '7691', 'Fika', 'ADM2', '', 'code sprint mat', '', '834', '']",434,83139,0741326839,Företagskonto,SEK,2023-03-08,2023-03-08,2023-03-08,code sprint mat,Överföring via internet,-834.00,97970.71
"['A328', '2023-03-08', '2023-03-08', '1941', 'Bank F', '', '', 'Revisorsmat', '', '', '84,7']","['A328', '2023-03-08', '2023-03-08', '7691', 'Fika', 'ADM2', '', 'Revisorsmat', '', '84,7', '']",425,83139,0741326839,Företagskonto,SEK,2023-03-08,2023-03-08,2023-03-08,Revisorsmat,Överföring via internet,-84.70,90641.98
"['A330', '2023-03-20', '2023-03-20', '1941', 'Bank F', '', '', 'Internï¿½verfvï¿½ring', '', '', '7000']","['A330', '2023-03-20', '2023-03-20', '1946', 'Bank nollning', '', '', 'Internï¿½verfvï¿½ring', '', '7000', '']",414,83139,0741326839,Företagskonto,SEK,2023-03-20,2023-03-20,2023-03-20,Internövföring,Överföring via internet,-7000.00,85101.04
"['A349', '2023-03-21', '2023-05-04', '1941', 'Bank F', '', '', 'Farad Bord o Stolar', '', '', '13238']","['A349', '2023-03-21', '2023-05-04', '6610', 'Inkï¿½p inventarier', 'FNU2', '', 'Farad Bord o Stolar', '', '13238', '']",407,83139,0741326839,Företagskonto,SEK,2023-03-21,2023-03-21,2023-03-21,Farad Bord o Sto,Bg-bet. via internet,-13238.00,83115.84
"['A353', '2023-03-13', '2023-03-21', '1941', 'Bank F', '', '', 'Kundbet Isabelle Byman (1812)', '', '175', '']","['A353', '2023-03-13', '2023-03-21', '1610', 'Fordringar', '', '', 'Kundbet Isabelle Byman (1812)', '', '', '175']",416,83139,0741326839,Företagskonto,SEK,2023-03-13,2023-03-13,2023-03-14,6428437,Bankgiro inbetalning,175.00,91831.04
"['A354', '2023-03-15', '2023-03-21', '1941', 'Bank F', '', '', 'Kundbet Hannes Norrman (1783)', '', '270', '']","['A354', '2023-03-15', '2023-03-21', '1610', 'Fordringar', '', '', 'Kundbet Hannes Norrman (1783)', '', '', '270']",415,83139,0741326839,Företagskonto,SEK,2023-03-15,2023-03-15,2023-03-16,6428437,Bankgiro inbetalning,270.00,92101.04
"['A355', '2023-03-21', '2023-03-21', '1941', 'Bank F', '', '', 'Revisormat', '', '', '170']","['A355', '2023-03-21', '2023-03-21', '7691', 'Fika', 'ADM2', '', 'Revisormat', '', '170', '']",409,83139,0741326839,Företagskonto,SEK,2023-03-21,2023-03-21,2023-03-21,Revisormat,Överföring via internet,-170.00,97312.04
"['A356', '2023-03-21', '2023-03-21', '1941', 'Bank F', '', '', 'Bokfï¿½ringsmat', '', '', '85']","['A356', '2023-03-21', '2023-03-21', '7691', 'Fika', 'ADM2', '', 'Bokfï¿½ringsmat', '', '85', '']",412,83139,0741326839,Företagskonto,SEK,2023-03-21,2023-03-21,2023-03-21,Bokföringsmat,Överföring via internet,-85.00,97705.04
"['A357', '2023-03-21', '2023-05-18', '1941', 'Bank F', '', '', 'CykelSaker', '', '', '958,2']","['A357', '2023-03-21', '2023-05-18', '4321', 'Inkï¿½p varor', 'PRY1', '', 'CykelSaker', '', '958,2', '']",408,83139,0741326839,Företagskonto,SEK,2023-03-21,2023-03-21,2023-03-21,CykelSaker,Överföring via internet,-958.20,96353.84
"['A358', '2023-03-21', '2023-03-21', '1941', 'Bank F', '', '', 'Bokfï¿½ringsmat', '', '', '80']","['A358', '2023-03-21', '2023-03-21', '7691', 'Fika', 'ADM2', '', 'Bokfï¿½ringsmat', '', '80', '']",410,83139,0741326839,Företagskonto,SEK,2023-03-21,2023-03-21,2023-03-21,Bokföringsmat,Överföring via internet,-80.00,97482.04
"['A359', '2023-03-21', '2023-03-21', '1941', 'Bank F', '', '', 'Parkering', '', '', '143']","['A359', '2023-03-21', '2023-03-21', '5619', 'ï¿½vriga personbilskostnader', 'PRY2', '', 'Parkering', '', '143', '']",411,83139,0741326839,Företagskonto,SEK,2023-03-21,2023-03-21,2023-03-21,Parkering,Överföring via internet,-143.00,97562.04
"['A360', '2023-03-13', '2023-03-21', '1941', 'Bank F', '', '', 'Kundbet Jane Street UK Partnership, LLP (1823)', '', '4000', '']","['A360', '2023-03-13', '2023-03-21', '1610', 'Fordringar', '', '', 'Kundbet Jane Street UK Partnership, LLP (1823)', '', '', '4000']",418,83139,0741326839,Företagskonto,SEK,2023-03-13,2023-03-13,2023-03-14,1022303130010591,Internationell bet,4000.00,91666.04
"['A361', '2023-03-21', '2023-03-21', '1941', 'Bank F', '', '', 'Fordonsskatt', '', '', '1733']","['A361', '2023-03-21', '2023-03-21', '5612', 'Fï¿½rsï¿½kring och skatt fï¿½r personbilar', 'PRY2', '', 'Fordonsskatt', '', '1733', '']",406,83139,0741326839,Företagskonto,SEK,2023-03-21,2023-03-21,2023-03-21,Fordonsskatt,Bg-bet. via internet,-1733.00,81382.84
"['A384', '2023-03-29', '2023-03-29', '1941', 'Bank F', '', '', 'Internï¿½verfï¿½ring', '', '', '17000']","['A384', '2023-03-29', '2023-03-29', '1944', 'Bank projekt', '', '', 'Internï¿½verfï¿½ring', '', '17000', '']",392,83139,0741326839,Företagskonto,SEK,2023-03-29,2023-03-29,2023-03-29,Internöverföring,Överföring via internet,-17000.00,39617.84
"['A386', '2023-03-30', '2023-03-30', '1941', 'Bank F', '', '', 'Buss ï¿½lreise', '', '', '10995']","['A386', '2023-03-30', '2023-03-30', '4210', 'Arrangemangskostnad', 'KUL1', '', 'Buss ï¿½lreise', '', '10995', '']",376,83139,0741326839,Företagskonto,SEK,2023-03-30,2023-03-30,2023-03-30,Buss Ölreise,Bg-bet. via internet,-10995.00,25153.84
"['A389', '2023-03-30', '2023-03-30', '1941', 'Bank F', '', '', 'Betalning Saft 2022', '', '', '398']","['A389', '2023-03-30', '2023-03-30', '6070', 'Representaion', 'ADM2', '', 'Betalning Saft 2022', '', '398', '']",375,83139,0741326839,Företagskonto,SEK,2023-03-30,2023-03-30,2023-03-30,Betalning Saft 2,Bg-bet. via internet,-398.00,24755.84
"['A393', '2023-03-29', '2023-03-30', '1941', 'Bank F', '', '', 'Kundbet Svante Sandblom (1832)', '', '195', '']","['A393', '2023-03-29', '2023-03-30', '1610', 'Fordringar', '', '', 'Kundbet Svante Sandblom (1832)', '', '', '195']",391,83139,0741326839,Företagskonto,SEK,2023-03-29,2023-03-29,2023-03-30,6428437,Bankgiro inbetalning,195.00,39812.84
"['A394', '2023-03-30', '2023-03-30', '1941', 'Bank F', '', '', 'Revisormat', '', '', '84,7']","['A394', '2023-03-30', '2023-03-30', '7691', 'Fika', 'ADM2', '', 'Revisormat', '', '84,7', '']",385,83139,0741326839,Företagskonto,SEK,2023-03-30,2023-03-30,2023-03-30,Revisormat,Överföring via internet,-84.70,38109.34
"['A395', '2023-03-30', '2023-03-30', '1941', 'Bank F', '', '', 'Fika Likabehandlingsplan', '', '', '494,8']","['A395', '2023-03-30', '2023-03-30', '4210', 'Arrangemangskostnad', 'LIK1', '', 'Fika Likabehandlingsplan', '', '494,8', '']",388,83139,0741326839,Företagskonto,SEK,2023-03-30,2023-03-30,2023-03-30,Fika Likabehandl,Överföring via internet,-494.80,39063.04
"['A396', '2023-03-30', '2023-03-30', '1941', 'Bank F', '', '', 'Mat till protokollfï¿½rt mï¿½te LIBU', '', '', '571']","['A396', '2023-03-30', '2023-03-30', '7691', 'Fika', 'ADM2', '', 'Mat till protokollfï¿½rt mï¿½te LIBU', '', '571', '']",387,83139,0741326839,Företagskonto,SEK,2023-03-30,2023-03-30,2023-03-30,Mat till protoko,Överföring via internet,-571.00,38492.04
"['A397', '2023-03-30', '2023-03-30', '1941', 'Bank F', '', '', 'Syjunta Material', '', '', '298']","['A397', '2023-03-30', '2023-03-30', '7111', 'Styrelsen disponibelt', 'ADM1', '', 'Syjunta Material', '', '298', '']",386,83139,0741326839,Företagskonto,SEK,2023-03-30,2023-03-30,2023-03-30,Syjunta Material,Överföring via internet,-298.00,38194.04
"['A398', '2023-03-30', '2023-03-30', '1941', 'Bank F', '', '', 'Vï¿½rdtack FARAD', '', '', '518,1']","['A398', '2023-03-30', '2023-03-30', '7692', 'Utskottstack', 'FNU2', '', 'Vï¿½rdtack FARAD', '', '518,1', '']",381,83139,0741326839,Företagskonto,SEK,2023-03-30,2023-03-30,2023-03-30,Värdtack FARAD,Överföring via internet,-518.10,37115.84
